,x,y,z
E16-18h_a_S04_14660x114860-slice3,-6.2954053644422325,8.472798697259668,2.9999999999998295
E16-18h_a_S04_14660x114880-slice3,-6.3849574983004675,9.468780833305006,2.9999999999998295
E16-18h_a_S04_14660x114900-slice3,-6.4745096321587035,10.464762969350346,2.9999999999998295
E16-18h_a_S04_14660x114920-slice3,-6.5640617660169385,11.460745105395684,2.9999999999998295
E16-18h_a_S04_14660x114940-slice3,-6.6536138998751735,12.456727241441024,2.9999999999998295
E16-18h_a_S04_14660x114960-slice3,-6.7431660337334085,13.452709377486363,2.9999999999998295
E16-18h_a_S04_14660x114980-slice3,-6.832718167591644,14.448691513531703,2.9999999999998295
E16-18h_a_S04_14680x114420-slice3,-3.329276283515718,-13.349256161879559,2.9999999999998295
E16-18h_a_S04_14680x114440-slice3,-3.4188284173739536,-12.353274025834219,2.9999999999998295
E16-18h_a_S04_14680x114460-slice3,-3.5083805512321886,-11.35729188978888,2.9999999999998295
E16-18h_a_S04_14680x114480-slice3,-3.597932685090424,-10.36130975374354,2.9999999999998295
E16-18h_a_S04_14680x114500-slice3,-3.687484818948659,-9.365327617698203,2.9999999999998295
E16-18h_a_S04_14680x114520-slice3,-3.7770369528068946,-8.369345481652863,2.9999999999998295
E16-18h_a_S04_14680x114540-slice3,-3.8665890866651296,-7.373363345607523,2.9999999999998295
E16-18h_a_S04_14680x114560-slice3,-3.956141220523365,-6.377381209562184,2.9999999999998295
E16-18h_a_S04_14680x114580-slice3,-4.0456933543816005,-5.381399073516845,2.9999999999998295
E16-18h_a_S04_14680x114600-slice3,-4.1352454882398355,-4.385416937471506,2.9999999999998295
E16-18h_a_S04_14680x114620-slice3,-4.2247976220980705,-3.3894348014261673,2.9999999999998295
E16-18h_a_S04_14680x114640-slice3,-4.3143497559563055,-2.393452665380828,2.9999999999998295
E16-18h_a_S04_14680x114660-slice3,-4.4039018898145414,-1.3974705293354888,2.9999999999998295
E16-18h_a_S04_14680x114680-slice3,-4.4934540236727765,-0.4014883932901497,2.9999999999998295
E16-18h_a_S04_14680x114700-slice3,-4.5830061575310115,0.5944937427551895,2.9999999999998295
E16-18h_a_S04_14680x114720-slice3,-4.6725582913892465,1.5904758788005287,2.9999999999998295
E16-18h_a_S04_14680x114740-slice3,-4.762110425247482,2.5864580148458676,2.9999999999998295
E16-18h_a_S04_14680x114760-slice3,-4.851662559105717,3.5824401508912067,2.9999999999998295
E16-18h_a_S04_14680x114780-slice3,-4.941214692963952,4.578422286936546,2.9999999999998295
E16-18h_a_S04_14680x114800-slice3,-5.0307668268221875,5.574404422981885,2.9999999999998295
E16-18h_a_S04_14680x114820-slice3,-5.120318960680423,6.570386559027225,2.9999999999998295
E16-18h_a_S04_14680x114840-slice3,-5.209871094538658,7.566368695072564,2.9999999999998295
E16-18h_a_S04_14680x114860-slice3,-5.299423228396893,8.562350831117902,2.9999999999998295
E16-18h_a_S04_14680x114880-slice3,-5.388975362255128,9.558332967163242,2.9999999999998295
E16-18h_a_S04_14680x114900-slice3,-5.478527496113364,10.55431510320858,2.9999999999998295
E16-18h_a_S04_14680x114920-slice3,-5.568079629971599,11.55029723925392,2.9999999999998295
E16-18h_a_S04_14680x114940-slice3,-5.657631763829834,12.546279375299259,2.9999999999998295
E16-18h_a_S04_14680x114960-slice3,-5.747183897688069,13.542261511344599,2.9999999999998295
E16-18h_a_S04_14680x114980-slice3,-5.836736031546305,14.538243647389937,2.9999999999998295
E16-18h_a_S04_14700x114420-slice3,-2.3332941474703786,-13.259704028021323,2.9999999999998295
E16-18h_a_S04_14700x114440-slice3,-2.422846281328614,-12.263721891975985,2.9999999999998295
E16-18h_a_S04_14700x114460-slice3,-2.512398415186849,-11.267739755930645,2.9999999999998295
E16-18h_a_S04_14700x114480-slice3,-2.6019505490450845,-10.271757619885307,2.9999999999998295
E16-18h_a_S04_14700x114500-slice3,-2.6915026829033195,-9.275775483839967,2.9999999999998295
E16-18h_a_S04_14700x114520-slice3,-2.781054816761555,-8.279793347794628,2.9999999999998295
E16-18h_a_S04_14700x114540-slice3,-2.87060695061979,-7.283811211749288,2.9999999999998295
E16-18h_a_S04_14700x114560-slice3,-2.9601590844780254,-6.287829075703949,2.9999999999998295
E16-18h_a_S04_14700x114580-slice3,-3.0497112183362605,-5.29184693965861,2.9999999999998295
E16-18h_a_S04_14700x114600-slice3,-3.139263352194496,-4.295864803613271,2.9999999999998295
E16-18h_a_S04_14700x114620-slice3,-3.228815486052731,-3.299882667567932,2.9999999999998295
E16-18h_a_S04_14700x114640-slice3,-3.3183676199109664,-2.3039005315225927,2.9999999999998295
E16-18h_a_S04_14700x114660-slice3,-3.4079197537692014,-1.3079183954772537,2.9999999999998295
E16-18h_a_S04_14700x114680-slice3,-3.497471887627437,-0.31193625943191455,2.9999999999998295
E16-18h_a_S04_14700x114700-slice3,-3.587024021485672,0.6840458766134246,2.9999999999998295
E16-18h_a_S04_14700x114720-slice3,-3.6765761553439074,1.6800280126587637,2.9999999999998295
E16-18h_a_S04_14700x114740-slice3,-3.7661282892021424,2.676010148704103,2.9999999999998295
E16-18h_a_S04_14700x114760-slice3,-3.855680423060378,3.671992284749442,2.9999999999998295
E16-18h_a_S04_14700x114780-slice3,-3.945232556918613,4.667974420794781,2.9999999999998295
E16-18h_a_S04_14700x114800-slice3,-4.034784690776848,5.6639565568401204,2.9999999999998295
E16-18h_a_S04_14700x114820-slice3,-4.124336824635083,6.65993869288546,2.9999999999998295
E16-18h_a_S04_14700x114840-slice3,-4.213888958493318,7.655920828930799,2.9999999999998295
E16-18h_a_S04_14700x114860-slice3,-4.303441092351554,8.651902964976138,2.9999999999998295
E16-18h_a_S04_14700x114880-slice3,-4.392993226209789,9.647885101021476,2.9999999999998295
E16-18h_a_S04_14700x114900-slice3,-4.482545360068024,10.643867237066816,2.9999999999998295
E16-18h_a_S04_14700x114920-slice3,-4.572097493926259,11.639849373112154,2.9999999999998295
E16-18h_a_S04_14700x114940-slice3,-4.661649627784495,12.635831509157494,2.9999999999998295
E16-18h_a_S04_14700x114960-slice3,-4.75120176164273,13.631813645202833,2.9999999999998295
E16-18h_a_S04_14700x114980-slice3,-4.840753895500965,14.627795781248173,2.9999999999998295
E16-18h_a_S04_14720x114420-slice3,-1.3373120114250392,-13.170151894163089,2.9999999999998295
E16-18h_a_S04_14720x114440-slice3,-1.4268641452832744,-12.174169758117749,2.9999999999998295
E16-18h_a_S04_14720x114460-slice3,-1.5164162791415097,-11.17818762207241,2.9999999999998295
E16-18h_a_S04_14720x114480-slice3,-1.605968412999745,-10.18220548602707,2.9999999999998295
E16-18h_a_S04_14720x114500-slice3,-1.6955205468579801,-9.186223349981733,2.9999999999998295
E16-18h_a_S04_14720x114520-slice3,-1.7850726807162154,-8.190241213936392,2.9999999999998295
E16-18h_a_S04_14720x114540-slice3,-1.8746248145744506,-7.194259077891053,2.9999999999998295
E16-18h_a_S04_14720x114560-slice3,-1.9641769484326859,-6.198276941845714,2.9999999999998295
E16-18h_a_S04_14720x114580-slice3,-2.053729082290921,-5.202294805800375,2.9999999999998295
E16-18h_a_S04_14720x114600-slice3,-2.1432812161491563,-4.206312669755036,2.9999999999998295
E16-18h_a_S04_14720x114620-slice3,-2.2328333500073914,-3.210330533709697,2.9999999999998295
E16-18h_a_S04_14720x114640-slice3,-2.322385483865627,-2.2143483976643576,2.9999999999998295
E16-18h_a_S04_14720x114660-slice3,-2.411937617723862,-1.2183662616190185,2.9999999999998295
E16-18h_a_S04_14720x114680-slice3,-2.5014897515820973,-0.2223841255736794,2.9999999999998295
E16-18h_a_S04_14720x114700-slice3,-2.5910418854403323,0.7735980104716598,2.9999999999998295
E16-18h_a_S04_14720x114720-slice3,-2.6805940192985678,1.769580146516999,2.9999999999998295
E16-18h_a_S04_14720x114740-slice3,-2.770146153156803,2.765562282562338,2.9999999999998295
E16-18h_a_S04_14720x114760-slice3,-2.8596982870150383,3.761544418607677,2.9999999999998295
E16-18h_a_S04_14720x114780-slice3,-2.9492504208732733,4.757526554653016,2.9999999999998295
E16-18h_a_S04_14720x114800-slice3,-3.0388025547315087,5.7535086906983555,2.9999999999998295
E16-18h_a_S04_14720x114820-slice3,-3.1283546885897437,6.749490826743695,2.9999999999998295
E16-18h_a_S04_14720x114840-slice3,-3.217906822447979,7.745472962789034,2.9999999999998295
E16-18h_a_S04_14720x114860-slice3,-3.3074589563062142,8.741455098834372,2.9999999999998295
E16-18h_a_S04_14720x114880-slice3,-3.3970110901644497,9.737437234879712,2.9999999999998295
E16-18h_a_S04_14720x114900-slice3,-3.4865632240226847,10.73341937092505,2.9999999999998295
E16-18h_a_S04_14720x114920-slice3,-3.57611535788092,11.72940150697039,2.9999999999998295
E16-18h_a_S04_14720x114940-slice3,-3.665667491739155,12.725383643015729,2.9999999999998295
E16-18h_a_S04_14720x114960-slice3,-3.7552196255973906,13.721365779061069,2.9999999999998295
E16-18h_a_S04_14720x114980-slice3,-3.8447717594556257,14.717347915106407,2.9999999999998295
E16-18h_a_S04_14740x114420-slice3,-0.3413298753796996,-13.080599760304853,2.9999999999998295
E16-18h_a_S04_14740x114440-slice3,-0.43088200923793485,-12.084617624259513,2.9999999999998295
E16-18h_a_S04_14740x114460-slice3,-0.5204341430961701,-11.088635488214175,2.9999999999998295
E16-18h_a_S04_14740x114480-slice3,-0.6099862769544053,-10.092653352168835,2.9999999999998295
E16-18h_a_S04_14740x114500-slice3,-0.6995384108126406,-9.096671216123497,2.9999999999998295
E16-18h_a_S04_14740x114520-slice3,-0.7890905446708758,-8.100689080078157,2.9999999999998295
E16-18h_a_S04_14740x114540-slice3,-0.878642678529111,-7.104706944032818,2.9999999999998295
E16-18h_a_S04_14740x114560-slice3,-0.9681948123873463,-6.108724807987479,2.9999999999998295
E16-18h_a_S04_14740x114580-slice3,-1.0577469462455815,-5.11274267194214,2.9999999999998295
E16-18h_a_S04_14740x114600-slice3,-1.1472990801038168,-4.116760535896801,2.9999999999998295
E16-18h_a_S04_14740x114620-slice3,-1.236851213962052,-3.1207783998514618,2.9999999999998295
E16-18h_a_S04_14740x114640-slice3,-1.3264033478202872,-2.1247962638061226,2.9999999999998295
E16-18h_a_S04_14740x114660-slice3,-1.4159554816785225,-1.1288141277607833,2.9999999999998295
E16-18h_a_S04_14740x114680-slice3,-1.5055076155367577,-0.13283199171544424,2.9999999999998295
E16-18h_a_S04_14740x114700-slice3,-1.595059749394993,0.8631501443298949,2.9999999999998295
E16-18h_a_S04_14740x114720-slice3,-1.6846118832532282,1.8591322803752341,2.9999999999998295
E16-18h_a_S04_14740x114740-slice3,-1.7741640171114634,2.855114416420573,2.9999999999998295
E16-18h_a_S04_14740x114760-slice3,-1.8637161509696987,3.851096552465912,2.9999999999998295
E16-18h_a_S04_14740x114780-slice3,-1.953268284827934,4.847078688511251,2.9999999999998295
E16-18h_a_S04_14740x114800-slice3,-2.042820418686169,5.8430608245565905,2.9999999999998295
E16-18h_a_S04_14740x114820-slice3,-2.132372552544404,6.83904296060193,2.9999999999998295
E16-18h_a_S04_14740x114840-slice3,-2.2219246864026396,7.835025096647269,2.9999999999998295
E16-18h_a_S04_14740x114860-slice3,-2.3114768202608746,8.831007232692608,2.9999999999998295
E16-18h_a_S04_14740x114880-slice3,-2.40102895411911,9.826989368737948,2.9999999999998295
E16-18h_a_S04_14740x114900-slice3,-2.490581087977345,10.822971504783286,2.9999999999998295
E16-18h_a_S04_14740x114920-slice3,-2.5801332218355806,11.818953640828626,2.9999999999998295
E16-18h_a_S04_14740x114940-slice3,-2.6696853556938156,12.814935776873964,2.9999999999998295
E16-18h_a_S04_14740x114960-slice3,-2.759237489552051,13.810917912919304,2.9999999999998295
E16-18h_a_S04_14740x114980-slice3,-2.848789623410286,14.806900048964643,2.9999999999998295
E16-18h_a_S04_14760x114400-slice3,0.7442043945238751,-13.987029762491957,2.9999999999998295
E16-18h_a_S04_14760x114420-slice3,0.6546522606656399,-12.991047626446617,2.9999999999998295
E16-18h_a_S04_14760x114440-slice3,0.5651001268074046,-11.995065490401279,2.9999999999998295
E16-18h_a_S04_14760x114460-slice3,0.4755479929491694,-10.999083354355939,2.9999999999998295
E16-18h_a_S04_14760x114480-slice3,0.38599585909093415,-10.0031012183106,2.9999999999998295
E16-18h_a_S04_14760x114500-slice3,0.2964437252326989,-9.00711908226526,2.9999999999998295
E16-18h_a_S04_14760x114520-slice3,0.20689159137446367,-8.011136946219922,2.9999999999998295
E16-18h_a_S04_14760x114540-slice3,0.11733945751622843,-7.015154810174583,2.9999999999998295
E16-18h_a_S04_14760x114560-slice3,0.027787323657993194,-6.019172674129244,2.9999999999998295
E16-18h_a_S04_14760x114580-slice3,-0.06176481020024205,-5.023190538083905,2.9999999999998295
E16-18h_a_S04_14760x114600-slice3,-0.1513169440584773,-4.027208402038566,2.9999999999998295
E16-18h_a_S04_14760x114620-slice3,-0.24086907791671253,-3.0312262659932263,2.9999999999998295
E16-18h_a_S04_14760x114640-slice3,-0.33042121177494777,-2.035244129947887,2.9999999999998295
E16-18h_a_S04_14760x114660-slice3,-0.419973345633183,-1.0392619939025483,2.9999999999998295
E16-18h_a_S04_14760x114680-slice3,-0.5095254794914182,-0.04327985785720911,2.9999999999998295
E16-18h_a_S04_14760x114700-slice3,-0.5990776133496535,0.95270227818813,2.9999999999998295
E16-18h_a_S04_14760x114720-slice3,-0.6886297472078887,1.9486844142334692,2.9999999999998295
E16-18h_a_S04_14760x114740-slice3,-0.778181881066124,2.9446665502788085,2.9999999999998295
E16-18h_a_S04_14760x114760-slice3,-0.8677340149243592,3.9406486863241477,2.9999999999998295
E16-18h_a_S04_14760x114780-slice3,-0.9572861487825944,4.936630822369486,2.9999999999998295
E16-18h_a_S04_14760x114800-slice3,-1.0468382826408296,5.9326129584148255,2.9999999999998295
E16-18h_a_S04_14760x114820-slice3,-1.1363904164990648,6.928595094460165,2.9999999999998295
E16-18h_a_S04_14760x114840-slice3,-1.2259425503573,7.924577230505504,2.9999999999998295
E16-18h_a_S04_14760x114860-slice3,-1.3154946842155353,8.920559366550844,2.9999999999998295
E16-18h_a_S04_14760x114880-slice3,-1.4050468180737705,9.916541502596182,2.9999999999998295
E16-18h_a_S04_14760x114900-slice3,-1.4945989519320058,10.912523638641522,2.9999999999998295
E16-18h_a_S04_14760x114920-slice3,-1.584151085790241,11.90850577468686,2.9999999999998295
E16-18h_a_S04_14760x114940-slice3,-1.6737032196484762,12.9044879107322,2.9999999999998295
E16-18h_a_S04_14760x114960-slice3,-1.7632553535067115,13.900470046777539,2.9999999999998295
E16-18h_a_S04_14780x114400-slice3,1.7401865305692146,-13.897477628633721,2.9999999999998295
E16-18h_a_S04_14780x114420-slice3,1.6506343967109793,-12.901495492588383,2.9999999999998295
E16-18h_a_S04_14780x114440-slice3,1.561082262852744,-11.905513356543043,2.9999999999998295
E16-18h_a_S04_14780x114460-slice3,1.4715301289945089,-10.909531220497705,2.9999999999998295
E16-18h_a_S04_14780x114480-slice3,1.3819779951362736,-9.913549084452365,2.9999999999998295
E16-18h_a_S04_14780x114500-slice3,1.2924258612780384,-8.917566948407027,2.9999999999998295
E16-18h_a_S04_14780x114520-slice3,1.2028737274198031,-7.921584812361687,2.9999999999998295
E16-18h_a_S04_14780x114540-slice3,1.113321593561568,-6.925602676316348,2.9999999999998295
E16-18h_a_S04_14780x114560-slice3,1.0237694597033327,-5.929620540271009,2.9999999999998295
E16-18h_a_S04_14780x114580-slice3,0.9342173258450974,-4.93363840422567,2.9999999999998295
E16-18h_a_S04_14780x114600-slice3,0.8446651919868622,-3.9376562681803304,2.9999999999998295
E16-18h_a_S04_14780x114620-slice3,0.755113058128627,-2.9416741321349913,2.9999999999998295
E16-18h_a_S04_14780x114640-slice3,0.6655609242703917,-1.9456919960896522,2.9999999999998295
E16-18h_a_S04_14780x114660-slice3,0.5760087904121565,-0.9497098600443131,2.9999999999998295
E16-18h_a_S04_14780x114680-slice3,0.4864566565539212,0.046272276001026034,2.9999999999998295
E16-18h_a_S04_14780x114700-slice3,0.39690452269568594,1.0422544120463653,2.9999999999998295
E16-18h_a_S04_14780x114720-slice3,0.3073523888374507,2.0382365480917044,2.9999999999998295
E16-18h_a_S04_14780x114740-slice3,0.21780025497921546,3.0342186841370435,2.9999999999998295
E16-18h_a_S04_14780x114760-slice3,0.12824812112098022,4.030200820182382,2.9999999999998295
E16-18h_a_S04_14780x114780-slice3,0.03869598726274498,5.026182956227721,2.9999999999998295
E16-18h_a_S04_14780x114800-slice3,-0.05085614659549026,6.0221650922730605,2.9999999999998295
E16-18h_a_S04_14780x114820-slice3,-0.1404082804537255,7.0181472283184,2.9999999999998295
E16-18h_a_S04_14780x114840-slice3,-0.22996041431196074,8.01412936436374,2.9999999999998295
E16-18h_a_S04_14780x114860-slice3,-0.319512548170196,9.010111500409078,2.9999999999998295
E16-18h_a_S04_14780x114880-slice3,-0.4090646820284312,10.006093636454418,2.9999999999998295
E16-18h_a_S04_14780x114900-slice3,-0.49861681588666645,11.002075772499756,2.9999999999998295
E16-18h_a_S04_14780x114920-slice3,-0.5881689497449016,11.998057908545096,2.9999999999998295
E16-18h_a_S04_14780x114940-slice3,-0.6777210836031369,12.994040044590434,2.9999999999998295
E16-18h_a_S04_14780x114960-slice3,-0.7672732174613721,13.990022180635775,2.9999999999998295
E16-18h_a_S04_14800x114400-slice3,2.736168666614554,-13.807925494775487,2.9999999999998295
E16-18h_a_S04_14800x114420-slice3,2.646616532756319,-12.811943358730147,2.9999999999998295
E16-18h_a_S04_14800x114440-slice3,2.5570643988980835,-11.815961222684809,2.9999999999998295
E16-18h_a_S04_14800x114460-slice3,2.4675122650398484,-10.819979086639469,2.9999999999998295
E16-18h_a_S04_14800x114480-slice3,2.377960131181613,-9.82399695059413,2.9999999999998295
E16-18h_a_S04_14800x114500-slice3,2.288407997323378,-8.82801481454879,2.9999999999998295
E16-18h_a_S04_14800x114520-slice3,2.1988558634651425,-7.8320326785034515,2.9999999999998295
E16-18h_a_S04_14800x114540-slice3,2.1093037296069075,-6.836050542458112,2.9999999999998295
E16-18h_a_S04_14800x114560-slice3,2.019751595748672,-5.840068406412773,2.9999999999998295
E16-18h_a_S04_14800x114580-slice3,1.9301994618904368,-4.844086270367434,2.9999999999998295
E16-18h_a_S04_14800x114600-slice3,1.8406473280322015,-3.8481041343220954,2.9999999999998295
E16-18h_a_S04_14800x114620-slice3,1.7510951941739663,-2.8521219982767563,2.9999999999998295
E16-18h_a_S04_14800x114640-slice3,1.661543060315731,-1.8561398622314171,2.9999999999998295
E16-18h_a_S04_14800x114660-slice3,1.5719909264574958,-0.860157726186078,2.9999999999998295
E16-18h_a_S04_14800x114680-slice3,1.4824387925992606,0.13582440985926117,2.9999999999998295
E16-18h_a_S04_14800x114700-slice3,1.3928866587410254,1.1318065459046003,2.9999999999998295
E16-18h_a_S04_14800x114720-slice3,1.3033345248827901,2.1277886819499394,2.9999999999998295
E16-18h_a_S04_14800x114740-slice3,1.2137823910245549,3.1237708179952786,2.9999999999998295
E16-18h_a_S04_14800x114760-slice3,1.1242302571663196,4.119752954040618,2.9999999999998295
E16-18h_a_S04_14800x114780-slice3,1.0346781233080844,5.115735090085957,2.9999999999998295
E16-18h_a_S04_14800x114800-slice3,0.9451259894498492,6.111717226131296,2.9999999999998295
E16-18h_a_S04_14800x114820-slice3,0.8555738555916139,7.107699362176636,2.9999999999998295
E16-18h_a_S04_14800x114840-slice3,0.7660217217333787,8.103681498221974,2.9999999999998295
E16-18h_a_S04_14800x114860-slice3,0.6764695878751434,9.099663634267314,2.9999999999998295
E16-18h_a_S04_14800x114880-slice3,0.5869174540169082,10.095645770312652,2.9999999999998295
E16-18h_a_S04_14800x114900-slice3,0.49736532015867296,11.091627906357992,2.9999999999998295
E16-18h_a_S04_14800x114920-slice3,0.4078131863004377,12.08761004240333,2.9999999999998295
E16-18h_a_S04_14800x114940-slice3,0.3182610524422025,13.08359217844867,2.9999999999998295
E16-18h_a_S04_14800x114960-slice3,0.22870891858396725,14.079574314494009,2.9999999999998295
E16-18h_a_S04_14820x114400-slice3,3.7321508026598935,-13.718373360917251,2.9999999999998295
E16-18h_a_S04_14820x114420-slice3,3.6425986688016585,-12.722391224871913,2.9999999999998295
E16-18h_a_S04_14820x114440-slice3,3.553046534943423,-11.726409088826573,2.9999999999998295
E16-18h_a_S04_14820x114460-slice3,3.463494401085188,-10.730426952781235,2.9999999999998295
E16-18h_a_S04_14820x114480-slice3,3.3739422672269526,-9.734444816735895,2.9999999999998295
E16-18h_a_S04_14820x114500-slice3,3.2843901333687175,-8.738462680690557,2.9999999999998295
E16-18h_a_S04_14820x114520-slice3,3.194837999510482,-7.7424805446452165,2.9999999999998295
E16-18h_a_S04_14820x114540-slice3,3.105285865652247,-6.746498408599877,2.9999999999998295
E16-18h_a_S04_14820x114560-slice3,3.0157337317940116,-5.750516272554538,2.9999999999998295
E16-18h_a_S04_14820x114580-slice3,2.9261815979357766,-4.754534136509199,2.9999999999998295
E16-18h_a_S04_14820x114600-slice3,2.836629464077541,-3.7585520004638604,2.9999999999998295
E16-18h_a_S04_14820x114620-slice3,2.747077330219306,-2.7625698644185213,2.9999999999998295
E16-18h_a_S04_14820x114640-slice3,2.6575251963610707,-1.766587728373182,2.9999999999998295
E16-18h_a_S04_14820x114660-slice3,2.5679730625028356,-0.7706055923278428,2.9999999999998295
E16-18h_a_S04_14820x114680-slice3,2.4784209286446,0.22537654371749632,2.9999999999998295
E16-18h_a_S04_14820x114700-slice3,2.388868794786365,1.2213586797628355,2.9999999999998295
E16-18h_a_S04_14820x114720-slice3,2.2993166609281297,2.2173408158081744,2.9999999999998295
E16-18h_a_S04_14820x114740-slice3,2.2097645270698947,3.2133229518535136,2.9999999999998295
E16-18h_a_S04_14820x114760-slice3,2.120212393211659,4.209305087898853,2.9999999999998295
E16-18h_a_S04_14820x114780-slice3,2.030660259353424,5.205287223944192,2.9999999999998295
E16-18h_a_S04_14820x114800-slice3,1.9411081254951887,6.201269359989531,2.9999999999998295
E16-18h_a_S04_14820x114820-slice3,1.8515559916369535,7.197251496034871,2.9999999999998295
E16-18h_a_S04_14820x114840-slice3,1.7620038577787183,8.19323363208021,2.9999999999998295
E16-18h_a_S04_14820x114860-slice3,1.672451723920483,9.189215768125548,2.9999999999998295
E16-18h_a_S04_14820x114880-slice3,1.5828995900622478,10.185197904170888,2.9999999999998295
E16-18h_a_S04_14820x114900-slice3,1.4933474562040125,11.181180040216226,2.9999999999998295
E16-18h_a_S04_14820x114920-slice3,1.4037953223457773,12.177162176261566,2.9999999999998295
E16-18h_a_S04_14820x114940-slice3,1.314243188487542,13.173144312306905,2.9999999999998295
E16-18h_a_S04_14840x114380-slice3,4.817685072563468,-14.624803363104355,2.9999999999998295
E16-18h_a_S04_14840x114400-slice3,4.728132938705233,-13.628821227059017,2.9999999999998295
E16-18h_a_S04_14840x114420-slice3,4.638580804846998,-12.632839091013677,2.9999999999998295
E16-18h_a_S04_14840x114440-slice3,4.549028670988763,-11.636856954968339,2.9999999999998295
E16-18h_a_S04_14840x114460-slice3,4.459476537130527,-10.640874818922999,2.9999999999998295
E16-18h_a_S04_14840x114480-slice3,4.369924403272292,-9.64489268287766,2.9999999999998295
E16-18h_a_S04_14840x114500-slice3,4.280372269414057,-8.64891054683232,2.9999999999998295
E16-18h_a_S04_14840x114520-slice3,4.190820135555822,-7.6529284107869815,2.9999999999998295
E16-18h_a_S04_14840x114540-slice3,4.101268001697586,-6.656946274741642,2.9999999999998295
E16-18h_a_S04_14840x114560-slice3,4.011715867839351,-5.660964138696303,2.9999999999998295
E16-18h_a_S04_14840x114580-slice3,3.922163733981116,-4.664982002650964,2.9999999999998295
E16-18h_a_S04_14840x114600-slice3,3.8326116001228807,-3.668999866605625,2.9999999999998295
E16-18h_a_S04_14840x114620-slice3,3.7430594662646457,-2.673017730560286,2.9999999999998295
E16-18h_a_S04_14840x114640-slice3,3.6535073324064102,-1.6770355945149469,2.9999999999998295
E16-18h_a_S04_14840x114660-slice3,3.563955198548175,-0.6810534584696076,2.9999999999998295
E16-18h_a_S04_14840x114680-slice3,3.4744030646899398,0.31492867757573145,2.9999999999998295
E16-18h_a_S04_14840x114700-slice3,3.3848509308317047,1.3109108136210705,2.9999999999998295
E16-18h_a_S04_14840x114720-slice3,3.2952987969734693,2.30689294966641,2.9999999999998295
E16-18h_a_S04_14840x114740-slice3,3.2057466631152343,3.302875085711749,2.9999999999998295
E16-18h_a_S04_14840x114760-slice3,3.116194529256999,4.298857221757088,2.9999999999998295
E16-18h_a_S04_14840x114780-slice3,3.026642395398764,5.294839357802427,2.9999999999998295
E16-18h_a_S04_14840x114800-slice3,2.9370902615405283,6.2908214938477665,2.9999999999998295
E16-18h_a_S04_14840x114820-slice3,2.8475381276822933,7.286803629893106,2.9999999999998295
E16-18h_a_S04_14840x114840-slice3,2.757985993824058,8.282785765938444,2.9999999999998295
E16-18h_a_S04_14840x114860-slice3,2.668433859965823,9.278767901983784,2.9999999999998295
E16-18h_a_S04_14840x114880-slice3,2.5788817261075874,10.274750038029122,2.9999999999998295
E16-18h_a_S04_14840x114900-slice3,2.4893295922493524,11.270732174074462,2.9999999999998295
E16-18h_a_S04_14840x114920-slice3,2.399777458391117,12.2667143101198,2.9999999999998295
E16-18h_a_S04_14840x114940-slice3,2.310225324532882,13.26269644616514,2.9999999999998295
E16-18h_a_S04_14860x114380-slice3,5.813667208608808,-14.535251229246121,2.9999999999998295
E16-18h_a_S04_14860x114400-slice3,5.724115074750573,-13.539269093200781,2.9999999999998295
E16-18h_a_S04_14860x114420-slice3,5.634562940892337,-12.543286957155443,2.9999999999998295
E16-18h_a_S04_14860x114440-slice3,5.545010807034102,-11.547304821110103,2.9999999999998295
E16-18h_a_S04_14860x114460-slice3,5.455458673175867,-10.551322685064765,2.9999999999998295
E16-18h_a_S04_14860x114480-slice3,5.365906539317632,-9.555340549019425,2.9999999999998295
E16-18h_a_S04_14860x114500-slice3,5.276354405459396,-8.559358412974087,2.9999999999998295
E16-18h_a_S04_14860x114520-slice3,5.186802271601161,-7.5633762769287465,2.9999999999998295
E16-18h_a_S04_14860x114540-slice3,5.097250137742926,-6.567394140883407,2.9999999999998295
E16-18h_a_S04_14860x114560-slice3,5.007698003884691,-5.571412004838068,2.9999999999998295
E16-18h_a_S04_14860x114580-slice3,4.918145870026455,-4.575429868792729,2.9999999999998295
E16-18h_a_S04_14860x114600-slice3,4.82859373616822,-3.57944773274739,2.9999999999998295
E16-18h_a_S04_14860x114620-slice3,4.739041602309985,-2.583465596702051,2.9999999999998295
E16-18h_a_S04_14860x114640-slice3,4.64948946845175,-1.5874834606567116,2.9999999999998295
E16-18h_a_S04_14860x114660-slice3,4.559937334593514,-0.5915013246113725,2.9999999999998295
E16-18h_a_S04_14860x114680-slice3,4.470385200735279,0.4044808114339666,2.9999999999998295
E16-18h_a_S04_14860x114700-slice3,4.380833066877044,1.4004629474793058,2.9999999999998295
E16-18h_a_S04_14860x114720-slice3,4.291280933018809,2.396445083524645,2.9999999999998295
E16-18h_a_S04_14860x114740-slice3,4.201728799160573,3.392427219569984,2.9999999999998295
E16-18h_a_S04_14860x114760-slice3,4.112176665302338,4.388409355615323,2.9999999999998295
E16-18h_a_S04_14860x114780-slice3,4.022624531444103,5.384391491660662,2.9999999999998295
E16-18h_a_S04_14860x114800-slice3,3.933072397585868,6.3803736277060015,2.9999999999998295
E16-18h_a_S04_14860x114820-slice3,3.843520263727633,7.376355763751341,2.9999999999998295
E16-18h_a_S04_14860x114840-slice3,3.7539681298693974,8.37233789979668,2.9999999999998295
E16-18h_a_S04_14860x114860-slice3,3.6644159960111624,9.368320035842018,2.9999999999998295
